Oday Tariq;270642096;11 December 2002;0538911966;L87O48;BMW;2011;01 January 2012;15 January 2012;1932
Jamal Mohammad;333516303;17 July 1988;0588257430;K29B83;Mercedes;2012;01 January 2012;28 January 2012;3240
Nassar Alzeer;715963560;6 March 2002;0550647693;D24R33;Audi;2012;01 January 2012;17 February 2012;6768
Abdul_Kreem Jamal;911822850;15 January 1995;0590581122;B90D81;Mercedes;2010;01 January 2012;22 January 2012;3192
Zeyad Oday;250659853;28 January 1985;0567364117;H79R39;Audi;2010;01 January 2012;09 February 2012;5850
Abdullah Jaber;469494282;16 May 1975;0539344136;B68S63;Honda;2010;01 January 2012;15 February 2012;4455
Amer Abdul_Kreem;537602626;2 February 1985;0523835061;N12J49;Mazda;2010;01 January 2012;11 March 2012;6510
Jaber Jaber;131741144;25 February 1988;0555074406;H30V11;Nissan;2010;01 January 2012;10 March 2012;7245
Amer Jaber;132163425;8 September 1982;0593821894;T28O42;Hyundai;2010;01 January 2012;19 March 2012;4992
Haneen Ahmad;700899090;5 October 2001;0544865551;D11Q51;Mercedes;2012;01 January 2012;08 January 2012;1050
Salma Jaber;641676369;2 April 1972;0563660281;N85G59;Mercedes;2012;01 January 2012;05 January 2012;520
Razan Zeyad;637539385;10 January 1983;0564241821;T66F66;Ford;2010;02 January 2012;18 March 2012;5472
Abdallah Salem;581890959;3 March 1981;0511146257;X75L76;Mitsubishi;2012;02 January 2012;28 January 2012;3003
Sana Jaber;481600230;6 October 1997;0591751760;O54N43;Audi;2010;02 January 2012;01 March 2012;7198
Tariq Khalaf;668075096;8 May 1982;0524871412;A85L90;Volkswagen;2010;02 January 2012;25 January 2012;2760
Haneen Zeyad;371307399;10 August 2002;0510703527;Y56Z92;Volkswagen;2010;02 January 2012;28 February 2012;9120
Jaber Abedlrahman;172490840;28 November 1987;0546219015;A65X85;Audi;2010;02 January 2012;24 January 2012;3036
Suleiman Zeyad;134668294;8 April 2002;0568374593;D73P39;Mazda;2010;02 January 2012;15 January 2012;1345
Amer Awwad;887813160;16 November 1976;0596600511;C44S33;Audi;2010;02 January 2012;18 February 2012;6768
Jaber Amer;800541030;8 March 1971;0534821809;Q14L12;Hyundai;2010;02 January 2012;01 February 2012;2130
Amer Abedlrahman;424429852;23 October 1980;0520342679;H50E83;Honda;2010;02 January 2012;12 March 2012;8085
Oday Oday;619967902;19 April 1981;0535777140;I95O21;Ford;2010;02 January 2012;07 March 2012;4745
Abdallah Abdullah;868948183;2 May 1977;0598235962;S82B36;Kia;2011;02 January 2012;12 January 2012;790
