Zeyad Abdallah;691331470;15 March 1975;0568299466;B77R28;Audi;2012;01 January 2012;02 January 2012;132
Zeyad Abdullah;334925296;24 April 1988;0566266759;T99O16;Volkswagen;2010;01 January 2012;14 March 2012;10804
Awwad Oday;682722707;15 March 1998;0561959253;W10F95;Ford;2011;01 January 2012;07 March 2012;4686
Salem Abdallah;243484715;13 January 1999;0552924283;A24P62;Mazda;2011;01 January 2012;02 January 2012;91
Salam Abdul_Kreem;444458299;17 September 1994;0520269648;T74T56;Honda;2012;01 January 2012;19 January 2012;1755
Ahmad Jaber;311519223;14 March 1981;0595241863;Y65I18;Audi;2010;01 January 2012;14 January 2012;1716
Ahmad Mohammad;262392124;11 June 1973;0579975529;D93S46;Ford;2012;01 January 2012;10 January 2012;711
Sana Abedlrahman;157453704;27 January 1997;0559069113;X13Q26;Hyundai;2011;01 January 2012;11 January 2012;620
Haneen Khalid;170850116;3 November 1982;0568493545;B68M85;Mazda;2011;01 January 2012;25 February 2012;5280
Saba Salem;633873780;7 August 1985;0559647724;A55N22;;2012;01 January 2012;12 March 2012;5041
Aseel Abdullah;635468956;2 September 1995;0520021980;D61N52;Mercedes;2010;01 January 2012;15 February 2012;7020
Jamal Alzeer;563504698;2 May 1992;0581679081;H83V22;Kia;2011;01 January 2012;15 March 2012;4514
Suleiman Nassar;929337962;28 December 1980;0544657699;K96M50;Mitsubishi;2012;01 January 2012;21 March 2012;7800
Abdallah Nassar;114879154;15 December 1985;0558483106;F92C15;Mitsubishi;2010;01 January 2012;07 February 2012;3330
Awwad Abdullah;569794440;11 June 1970;0513723556;Z89V85;BMW;2012;01 January 2012;14 February 2012;5368
Jamal Tariq;380272770;14 May 1999;0545481014;E88L30;Mazda;2010;01 January 2012;19 February 2012;5071
Abdullah Ahmad;632682592;2 November 1982;0568510187;L67E16;Mitsubishi;2010;01 January 2012;13 March 2012;7560
Oday Abdul_Kreem;752519930;16 April 1981;0517507566;D20A73;Nissan;2012;01 January 2012;31 January 2012;3150
Zeyad Alzeer;414667813;12 June 1973;0582339626;G87M99;Kia;2011;01 January 2012;23 February 2012;3816
Razan Awwad;395993173;25 January 1998;0590503183;L60N18;BMW;2011;01 January 2012;24 February 2012;8640
Jaber Awwad;799731565;2 July 1983;0575674467;U22H48;Mazda;2010;01 January 2012;07 February 2012;4440
Haneen Salem;532295525;17 September 1998;0589223529;B32M39;Mitsubishi;2012;01 January 2012;13 March 2012;7452
Mariam Khalid;473283867;21 December 1990;0552491815;T39V80;Mazda;2011;01 January 2012;15 January 2012;1449
Aseel Tariq;291437633;11 May 1977;0519909630;Y75O31;Volkswagen;2011;01 January 2012;29 January 2012;4424
Salam Abdallah;303048856;20 May 1991;0547144751;M95S73;;2012;01 January 2012;15 March 2012;10656
